task_id,start_time,end_time,window_length,best_time
22,2013-04-20 10:27:30.923000,2013-04-20 10:28:12.384000,41.5,2013-04-20 10:27:51.653500
22,2013-04-20 22:12:34.226000,2013-04-20 22:15:11.570000,157.3,2013-04-20 22:13:52.898000
25,2013-04-20 20:34:44.231000,2013-04-20 20:35:48.380000,64.1,2013-04-20 20:35:16.305500
26,2013-04-20 12:08:20.895000,2013-04-20 12:11:06.763000,165.9,2013-04-20 12:09:43.829000
27,2013-04-20 00:01:16.280000,2013-04-20 00:03:10.610000,114.3,2013-04-20 00:02:13.445000
27,2013-04-20 13:40:46.319000,2013-04-20 13:44:18.424000,212.1,2013-04-20 13:42:32.371500
27,2013-04-20 23:42:16.025000,2013-04-20 23:44:15.628000,119.6,2013-04-20 23:43:15.826500
28,2013-04-20 13:49:15.582000,2013-04-20 13:52:11.921000,176.3,2013-04-20 13:50:43.751500
28,2013-04-20 20:23:23.221000,2013-04-20 20:26:17.917000,174.7,2013-04-20 20:24:50.569000
29,2013-04-20 15:24:34.946000,2013-04-20 15:27:34.067000,179.1,2013-04-20 15:26:04.506500
29,2013-04-20 21:59:10.199000,2013-04-20 22:02:37.627000,207.4,2013-04-20 22:00:53.913000
31,2013-04-20 10:25:22.899000,2013-04-20 10:26:05.445000,42.5,2013-04-20 10:25:44.172000
32,2013-04-20 22:08:24.508000,2013-04-20 22:11:54.996000,210.5,2013-04-20 22:10:09.752000
33,2013-04-20 12:03:49.494000,2013-04-20 12:06:27.150000,157.7,2013-04-20 12:05:08.322000
33,2013-04-20 22:11:18.742000,2013-04-20 22:11:26.710000,8.0,2013-04-20 22:11:22.726000
34,2013-04-20 12:13:44.532000,2013-04-20 12:16:24.674000,160.1,2013-04-20 12:15:04.603000
34,2013-04-20 18:48:57.893000,2013-04-20 18:51:44.973000,167.1,2013-04-20 18:50:21.433000
35,2013-04-20 10:32:03.771000,2013-04-20 10:35:29.133000,205.4,2013-04-20 10:33:46.452000
36,2013-04-20 10:29:27.142000,2013-04-20 10:33:02.349000,215.2,2013-04-20 10:31:14.745500
36,2013-04-20 20:31:28.803000,2013-04-20 20:35:11.413000,222.6,2013-04-20 20:33:20.108000
38,2013-04-20 10:31:29.338000,2013-04-20 10:34:05.588000,156.2,2013-04-20 10:32:47.463000
38,2013-04-20 20:32:12.746000,2013-04-20 20:35:05.845000,173.1,2013-04-20 20:33:39.295500
39,2013-04-20 20:36:28.460000,2013-04-20 20:39:20.167000,171.7,2013-04-20 20:37:54.313500
40,2013-04-20 13:43:02.238000,2013-04-20 13:45:58.436000,176.2,2013-04-20 13:44:30.337000
41,2013-04-20 10:25:13.469000,2013-04-20 10:28:33.142000,199.7,2013-04-20 10:26:53.305500
41,2013-04-20 22:12:20.961000,2013-04-20 22:15:34.052000,193.1,2013-04-20 22:13:57.506500
42,2013-04-20 12:13:04.335000,2013-04-20 12:16:43.813000,219.5,2013-04-20 12:14:54.074000
42,2013-04-20 18:50:09.733000,2013-04-20 18:53:16.432000,186.7,2013-04-20 18:51:43.082500
43,2013-04-20 00:00:00.000000,2013-04-20 00:02:59.383000,179.4,2013-04-20 00:01:29.691500
43,2013-04-20 13:41:38.246000,2013-04-20 13:44:40.329000,182.1,2013-04-20 13:43:09.287500
43,2013-04-20 23:40:25.260000,2013-04-20 23:43:58.780000,213.5,2013-04-20 23:42:12.020000
44,2013-04-20 10:34:12.060000,2013-04-20 10:36:51.299000,159.2,2013-04-20 10:35:31.679500
45,2013-04-20 22:03:51.850000,2013-04-20 22:07:04.330000,192.5,2013-04-20 22:05:28.090000
46,2013-04-20 12:09:23.587000,2013-04-20 12:12:23.833000,180.2,2013-04-20 12:10:53.710000
46,2013-04-20 20:28:11.977000,2013-04-20 20:31:28.511000,196.5,2013-04-20 20:29:50.244000
47,2013-04-20 13:47:08.529000,2013-04-20 13:47:22.138000,13.6,2013-04-20 13:47:15.333500
48,2013-04-20 15:25:20.268000,2013-04-20 15:28:02.824000,162.6,2013-04-20 15:26:41.546000
48,2013-04-20 20:20:57.093000,2013-04-20 20:24:19.970000,202.9,2013-04-20 20:22:38.531500
49,2013-04-20 13:49:21.483000,2013-04-20 13:52:00.387000,158.9,2013-04-20 13:50:40.935000
49,2013-04-20 20:24:13.172000,2013-04-20 20:27:00.633000,167.5,2013-04-20 20:25:36.902500
50,2013-04-20 13:46:23.822000,2013-04-20 13:49:58.949000,215.1,2013-04-20 13:48:11.385500
51,2013-04-20 20:37:12.338000,2013-04-20 20:39:51.753000,159.4,2013-04-20 20:38:32.045500
52,2013-04-20 10:33:19.489000,2013-04-20 10:36:15.520000,176.0,2013-04-20 10:34:47.504500
53,2013-04-20 13:49:44.928000,2013-04-20 13:53:34.272000,229.3,2013-04-20 13:51:39.600000
53,2013-04-20 20:24:53.803000,2013-04-20 20:28:43.380000,229.6,2013-04-20 20:26:48.591500
54,2013-04-20 12:12:26.076000,2013-04-20 12:15:57.573000,211.5,2013-04-20 12:14:11.824500
54,2013-04-20 18:47:34.529000,2013-04-20 18:51:16.624000,222.1,2013-04-20 18:49:25.576500
55,2013-04-20 12:10:08.541000,2013-04-20 12:12:45.899000,157.4,2013-04-20 12:11:27.220000
55,2013-04-20 20:27:48.012000,2013-04-20 20:30:36.456000,168.4,2013-04-20 20:29:12.234000
56,2013-04-20 12:08:07.107000,2013-04-20 12:11:54.091000,227.0,2013-04-20 12:10:00.599000
57,2013-04-20 22:09:04.042000,2013-04-20 22:09:21.018000,17.0,2013-04-20 22:09:12.530000
59,2013-04-20 13:45:09.222000,2013-04-20 13:48:07.769000,178.5,2013-04-20 13:46:38.495500
59,2013-04-20 22:01:42.038000,2013-04-20 22:04:21.346000,159.3,2013-04-20 22:03:01.692000
60,2013-04-20 00:04:31.106000,2013-04-20 00:07:22.836000,171.7,2013-04-20 00:05:56.971000
60,2013-04-20 23:45:30.756000,2013-04-20 23:48:22.292000,171.5,2013-04-20 23:46:56.524000
61,2013-04-20 12:01:14.392000,2013-04-20 12:03:51.199000,156.8,2013-04-20 12:02:32.795500
62,2013-04-20 20:35:22.148000,2013-04-20 20:38:30.572000,188.4,2013-04-20 20:36:56.360000
63,2013-04-20 10:31:38.653000,2013-04-20 10:35:07.365000,208.7,2013-04-20 10:33:23.009000
63,2013-04-20 20:31:01.186000,2013-04-20 20:34:02.967000,181.8,2013-04-20 20:32:32.076500
64,2013-04-20 12:10:32.077000,2013-04-20 12:13:14.983000,162.9,2013-04-20 12:11:53.530000
64,2013-04-20 20:27:16.883000,2013-04-20 20:29:55.553000,158.7,2013-04-20 20:28:36.218000
65,2013-04-20 12:08:13.064000,2013-04-20 12:10:48.509000,155.4,2013-04-20 12:09:30.786500
66,2013-04-20 22:04:34.602000,2013-04-20 22:05:25.217000,50.6,2013-04-20 22:04:59.909500
67,2013-04-20 12:14:44.899000,2013-04-20 12:17:43.778000,178.9,2013-04-20 12:16:14.338500
67,2013-04-20 17:09:50.788000,2013-04-20 17:09:59.069000,8.3,2013-04-20 17:09:54.928500
67,2013-04-20 18:48:30.722000,2013-04-20 18:51:41.511000,190.8,2013-04-20 18:50:06.116500
68,2013-04-20 12:14:53.441000,2013-04-20 12:18:32.991000,219.6,2013-04-20 12:16:43.216000
68,2013-04-20 18:50:11.063000,2013-04-20 18:53:42.736000,211.7,2013-04-20 18:51:56.899500
70,2013-04-20 10:24:07.442000,2013-04-20 10:27:21.882000,194.4,2013-04-20 10:25:44.662000
70,2013-04-20 22:13:16.665000,2013-04-20 22:15:53.958000,157.3,2013-04-20 22:14:35.311500
71,2013-04-20 20:35:27.841000,2013-04-20 20:38:58.516000,210.7,2013-04-20 20:37:13.178500
72,2013-04-20 20:29:42.760000,2013-04-20 20:32:24.098000,161.3,2013-04-20 20:31:03.429000
73,2013-04-20 10:35:38.261000,2013-04-20 10:35:57.354000,19.1,2013-04-20 10:35:47.807500
73,2013-04-20 18:51:28.727000,2013-04-20 18:54:07.768000,159.0,2013-04-20 18:52:48.247500
74,2013-04-20 22:05:12.982000,2013-04-20 22:07:51.612000,158.6,2013-04-20 22:06:32.297000
75,2013-04-20 13:48:41.386000,2013-04-20 13:52:00.452000,199.1,2013-04-20 13:50:20.919000
75,2013-04-20 20:24:59.346000,2013-04-20 20:27:37.583000,158.2,2013-04-20 20:26:18.464500
76,2013-04-20 10:33:38.218000,2013-04-20 10:37:06.679000,208.5,2013-04-20 10:35:22.448500
77,2013-04-20 20:28:53.869000,2013-04-20 20:32:00.143000,186.3,2013-04-20 20:30:27.006000
79,2013-04-20 22:11:01.634000,2013-04-20 22:14:36.634000,215.0,2013-04-20 22:12:49.134000
80,2013-04-20 13:48:58.607000,2013-04-20 13:49:00.689000,2.1,2013-04-20 13:48:59.648000
80,2013-04-20 20:25:28.230000,2013-04-20 20:28:29.656000,181.4,2013-04-20 20:26:58.943000
81,2013-04-20 12:05:46.755000,2013-04-20 12:08:22.241000,155.5,2013-04-20 12:07:04.498000
81,2013-04-20 22:07:17.718000,2013-04-20 22:09:56.785000,159.1,2013-04-20 22:08:37.251500
82,2013-04-20 15:24:16.182000,2013-04-20 15:24:20.005000,3.8,2013-04-20 15:24:18.093500
82,2013-04-20 21:59:53.783000,2013-04-20 22:03:40.313000,226.5,2013-04-20 22:01:47.048000
83,2013-04-20 10:34:44.471000,2013-04-20 10:37:20.374000,155.9,2013-04-20 10:36:02.422500
83,2013-04-20 18:52:41.219000,2013-04-20 18:56:18.224000,217.0,2013-04-20 18:54:29.721500
84,2013-04-20 12:13:42.622000,2013-04-20 12:16:50.932000,188.3,2013-04-20 12:15:16.777000
84,2013-04-20 18:48:30.844000,2013-04-20 18:51:10.202000,159.4,2013-04-20 18:49:50.523000
85,2013-04-20 22:03:32.638000,2013-04-20 22:07:04.235000,211.6,2013-04-20 22:05:18.436500
86,2013-04-20 10:27:59.260000,2013-04-20 10:28:39.955000,40.7,2013-04-20 10:28:19.607500
86,2013-04-20 22:12:15.732000,2013-04-20 22:15:02.491000,166.8,2013-04-20 22:13:39.111500
87,2013-04-20 13:46:13.145000,2013-04-20 13:48:50.084000,156.9,2013-04-20 13:47:31.614500
87,2013-04-20 22:02:02.123000,2013-04-20 22:05:14.756000,192.6,2013-04-20 22:03:38.439500
88,2013-04-20 22:11:53.173000,2013-04-20 22:14:58.475000,185.3,2013-04-20 22:13:25.824000
89,2013-04-20 12:04:56.122000,2013-04-20 12:08:35.832000,219.7,2013-04-20 12:06:45.977000
89,2013-04-20 22:06:16.181000,2013-04-20 22:09:08.013000,171.8,2013-04-20 22:07:42.097000
90,2013-04-20 13:41:31.436000,2013-04-20 13:44:55.361000,203.9,2013-04-20 13:43:13.398500
91,2013-04-20 10:33:53.289000,2013-04-20 10:37:05.822000,192.5,2013-04-20 10:35:29.555500
92,2013-04-20 00:04:42.298000,2013-04-20 00:07:36.644000,174.3,2013-04-20 00:06:09.471000
93,2013-04-20 10:28:24.055000,2013-04-20 10:29:08.350000,44.3,2013-04-20 10:28:46.202500
93,2013-04-20 20:34:31.542000,2013-04-20 20:37:44.732000,193.2,2013-04-20 20:36:08.137000
94,2013-04-20 10:28:24.041000,2013-04-20 10:29:37.337000,73.3,2013-04-20 10:29:00.689000
94,2013-04-20 20:34:26.216000,2013-04-20 20:37:45.355000,199.1,2013-04-20 20:36:05.785500
96,2013-04-20 12:09:09.251000,2013-04-20 12:12:30.741000,201.5,2013-04-20 12:10:49.996000
96,2013-04-20 20:28:29.275000,2013-04-20 20:31:46.282000,197.0,2013-04-20 20:30:07.778500
97,2013-04-20 00:04:52.638000,2013-04-20 00:08:32.543000,219.9,2013-04-20 00:06:42.590500
98,2013-04-20 00:06:27.972000,2013-04-20 00:09:30.687000,182.7,2013-04-20 00:07:59.329500
98,2013-04-20 11:59:46.740000,2013-04-20 12:02:53.881000,187.1,2013-04-20 12:01:20.310500
99,2013-04-20 13:43:20.279000,2013-04-20 13:46:09.201000,168.9,2013-04-20 13:44:44.740000
