task_id,start_time,end_time,window_length,best_time
82,2013-04-20 16:31:29.324,2013-04-20 16:34:12.291,163.0,2013-04-20 16:32:50.807500
83,2013-04-20 02:22:05.921,2013-04-20 02:24:51.886,166.0,2013-04-20 02:23:28.903500
83,2013-04-20 16:01:49.471,2013-04-20 16:05:38.079,228.6,2013-04-20 16:03:43.775000
84,2013-04-20 00:20:10.646,2013-04-20 00:23:14.875,184.2,2013-04-20 00:21:42.760500
84,2013-04-20 08:36:26.329,2013-04-20 08:39:06.706,160.4,2013-04-20 08:37:46.517500
85,2013-04-20 06:39:46.330,2013-04-20 06:42:28.354,162.0,2013-04-20 06:41:07.342000
85,2013-04-20 14:55:53.501,2013-04-20 14:59:00.929,187.4,2013-04-20 14:57:27.215000
86,2013-04-20 05:53:08.679,2013-04-20 05:53:46.730,38.1,2013-04-20 05:53:27.704500
86,2013-04-20 14:10:33.364,2013-04-20 14:10:55.742,22.4,2013-04-20 14:10:44.553000
87,2013-04-20 17:32:41.150,2013-04-20 17:36:15.880,214.7,2013-04-20 17:34:28.515000
88,2013-04-20 05:36:21.104,2013-04-20 05:38:59.140,158.0,2013-04-20 05:37:40.122000
89,2013-04-20 05:25:58.762,2013-04-20 05:29:33.408,214.6,2013-04-20 05:27:46.085000
89,2013-04-20 20:53:18.752,2013-04-20 20:54:10.306,51.6,2013-04-20 20:53:44.529000
91,2013-04-20 04:35:52.453,2013-04-20 04:38:58.000,185.5,2013-04-20 04:37:25.226500
91,2013-04-20 21:41:39.930,2013-04-20 21:44:32.467,172.5,2013-04-20 21:43:06.198500
92,2013-04-20 00:55:39.091,2013-04-20 00:59:10.157,211.1,2013-04-20 00:57:24.624000
92,2013-04-20 12:44:39.918,2013-04-20 12:47:17.416,157.5,2013-04-20 12:45:58.667000
93,2013-04-20 08:15:05.825,2013-04-20 08:18:21.098,195.3,2013-04-20 08:16:43.461500
94,2013-04-20 11:19:43.036,2013-04-20 11:22:27.748,164.7,2013-04-20 11:21:05.392000
94,2013-04-20 21:18:34.573,2013-04-20 21:20:18.699,104.1,2013-04-20 21:19:26.636000
95,2013-04-20 14:33:38.476,2013-04-20 14:37:12.837,214.4,2013-04-20 14:35:25.656500
95,2013-04-20 22:49:46.458,2013-04-20 22:49:55.611,9.2,2013-04-20 22:49:51.034500
96,2013-04-20 08:10:03.717,2013-04-20 08:13:49.072,225.4,2013-04-20 08:11:56.394500
96,2013-04-20 18:08:11.945,2013-04-20 18:11:57.706,225.8,2013-04-20 18:10:04.825500
97,2013-04-20 12:03:41.043,2013-04-20 12:07:00.579,199.5,2013-04-20 12:05:20.811000
97,2013-04-20 22:08:43.601,2013-04-20 22:11:58.464,194.9,2013-04-20 22:10:21.032500
98,2013-04-20 13:04:01.480,2013-04-20 13:06:57.963,176.5,2013-04-20 13:05:29.721500
98,2013-04-20 17:59:48.592,2013-04-20 18:02:32.766,164.2,2013-04-20 18:01:10.679000
99,2013-04-20 07:03:55.452,2013-04-20 07:06:58.517,183.1,2013-04-20 07:05:26.984500
99,2013-04-20 22:24:33.480,2013-04-20 22:25:05.456,32.0,2013-04-20 22:24:49.468000
